Gene	K70_1	K70_2	K70_3	K70MD_1	K70MD_2	K70MD_3	K70P10_1	K70P10_3	NKO70_1	NKO70_2	NKO70_3
CEP41	563.3853535	586.5439572	634.5546742	381.3114643	329.2476117	401.5208712	340.2610927	370.2685467	766.6390326	624.4567333	630.5975827
CEP44	278.4759578	290.9926627	286.1717158	369.3487517	405.4264709	336.4391915	137.0178897	193.3624633	317.8277397	358.5989162	321.6776686
CEP55	2902.399586	3014.015386	2996.508184	3053.482393	2945.152166	2954.046409	3813.093689	2434.515694	2806.515253	2900.735486	3129.294941
CEP57	926.4150675	854.743461	800.451321	628.0424118	559.0753564	538.3027064	923.7289397	830.0186588	794.5693491	799.6343648	766.376542
CEP57L1	183.8125134	153.473937	241.586992	212.3381488	244.0305828	163.2557388	191.2541377	207.7617956	178.1761571	199.9085912	193.1888548
CEP63	440.2309696	433.8297922	457.2526329	820.9411526	896.0699708	822.89717	429.8936289	570.8306761	537.4178143	526.563351	494.8186234
CEP68	361.1915888	345.6962442	350.4566665	191.4034017	227.2454104	318.7899224	650.2640682	277.70141	205.1433592	205.0608745	284.3156731
CEP70	603.8241065	531.8403757	475.9160056	1206.738634	1199.49424	1164.851758	594.3150966	553.3457725	499.8563542	522.4415244	511.2214507
CEP72	161.7550118	212.7361503	178.3388954	67.29025841	67.14068945	63.97860035	208.9522818	128.5654676	160.8400986	178.2690014	141.2465684
CEP76	310.6431476	303.1490142	279.9505915	773.0903022	756.6239234	763.3308869	223.7958865	438.1511136	392.9506599	348.2943496	405.5143415
CEP78	713.1925519	768.8892289	690.5447925	493.461895	440.2879827	456.674837	1006.510581	584.2014848	576.9055032	656.4008896	660.6694327
CEP83	144.292823	146.6359893	124.4224851	100.1877181	91.67286444	83.83402804	290.0211999	76.11075682	127.1310959	117.4720587	144.8916411
CEP83-DT	12.86687594	7.597719653	14.5159566	10.46737353	27.1145092	25.37082428	10.27634173	11.31376115	10.59425799	8.243653245	23.69297276
CEP85	590.9572305	648.0854864	620.0387176	478.5085042	489.3523327	546.0242616	679.3803697	637.6847193	526.8235563	579.1166405	647.00041
CEP85L	36.76250268	56.22312543	49.76899405	23.92542521	32.27917762	27.57698291	55.37806375	42.16947337	24.07785906	23.70050308	40.09580006
CEP89	116.720946	132.200322	161.7492307	73.27161471	83.92586181	98.17405916	228.3631495	89.48156545	70.30734847	93.77155566	80.19160011
CEP95	167.2693872	159.5521127	134.7910256	71.77627564	129.1167105	110.3079316	176.9814409	77.13928056	116.5368379	118.5025154	132.1338865
CEP97	922.7388172	846.3859693	871.99425	692.3419921	649.4570537	584.6320377	908.885335	767.2787106	768.5652613	774.903405	829.2540466
CEPT1	410.8209674	397.3607379	374.3043094	761.1275895	704.9772392	619.9305758	224.3667944	496.7769668	541.2702718	533.7765476	577.7440281
CERCAM	1093.684455	1150.294755	1161.276528	1202.252617	1280.837768	1432.900032	1628.229256	1349.423148	791.680006	776.9643183	809.2061466
CERK	1831.691696	1786.983662	1843.526488	1060.195405	973.539997	965.1944018	1420.989698	1303.13958	2151.597486	2021.755958	1972.895616
CERKL	3.676250268	9.877035549	3.110562128	19.43940798	18.07633947	27.57698291	11.41815747	9.256713667	1.926228725	2.060913311	5.467609099
CERNA1	9.190625669	9.117263584	16.58966468	55.3275458	36.15267894	41.91701402	6.279986611	9.256713667	0.963114363	4.121826623	6.378877282
CERNA3	0	3.039087861	0	10.46737353	3.873501314	5.515396582	0	1.028523741	3.85245745	3.091369967	2.733804549
CERS1	3.676250268	2.279315896	8.294832342	0	3.873501314	7.721555215	24.54903857	17.48490359	2.889343088	8.243653245	8.201413648
CERS2	4035.603731	3832.289793	3718.158597	4868.824031	4609.466564	4819.353533	2864.81571	5217.700937	5282.682279	5050.268069	5197.873716
CERS3	19.30031391	25.83224682	21.7739349	35.88813782	38.73501314	36.40161744	13.1308811	19.54195107	16.37294416	28.85278636	20.95916821
CERS3-AS1	0	0	0	0	0	0	0.570907874	0	0	0	0
CERS4	813.3703717	729.3810867	838.8149206	983.9331118	941.2608194	810.7632975	457.8681147	987.3827911	826.3521231	890.3145505	831.076583
CERS5	866.6760006	876.017076	848.146607	1952.912833	1930.294822	1527.764853	514.9589021	1280.512057	1114.323318	1000.573413	995.1048559
CERS6	2663.443319	2570.308559	2780.842543	1314.403048	1354.434293	1202.356455	1909.11593	1989.164915	2699.609558	2853.334479	3064.5949
CERS6-AS1	1040.378826	986.184011	1096.991577	334.955953	367.9826249	367.3254124	739.3256965	599.6293409	996.8233653	1010.877979	1141.819033
CERT1	222.4131412	217.2947821	205.2971005	161.4966202	152.3577184	173.1834527	337.4065534	193.3624633	180.1023858	263.7969038	246.9536776
CES1	4956.504423	4365.649713	4547.641832	3727.880316	3740.511103	3453.74134	4346.321643	3654.344851	1269.38473	1282.918536	1449.827679
CES1P1	19.30031391	9.877035549	7.257978299	7.476695379	3.873501314	3.309237949	12.55997322	16.45637985	6.741800538	2.060913311	0
CES1P2	26.65281444	24.31270289	12.44224851	297.5724761	267.2715907	199.6573563	34.8253803	85.36747048	12.52048671	12.36547987	11.84648638
CES2	906.195691	1060.641664	826.3726721	574.2102051	592.6457011	638.6829242	1909.11593	764.1931394	563.4219021	637.8526698	665.2257737
CES3	14.70500107	15.19543931	12.44224851	2.990678151	9.038169734	8.824634531	46.81444565	21.59899856	12.52048671	8.243653245	6.378877282
CES4A	0	0	0	1.495339076	0	0	0	0	1.926228725	0	0.911268183
CES5A	0.919062567	0	0	4.486017227	1.291167105	7.721555215	0	0	0	0	0
CES5AP1	0	0.759771965	1.036854043	0	0	4.412317266	0	0	0	0	0
CETN2	1418.113541	1398.740188	1490.996114	2720.021779	2781.173944	2331.909675	562.3442556	1585.983608	1548.687895	1481.796671	1480.810798
CETN3	367.6250268	303.1490142	307.9456507	616.0796992	628.7983801	550.4365789	156.4287574	298.2718848	496.9670111	454.4313851	486.6172098
CETN4P	6.433437969	9.117263584	26.95820511	121.1224651	107.1668697	69.49399693	10.8472496	41.14094963	9.631143626	11.33502321	19.13663184
CFAP100	0	0	3.110562128	0	1.291167105	0	0	1.028523741	0	0	1.822536366
CFAP126	79.95844332	72.93810867	62.21124257	16.44872983	59.39368682	56.25704514	50.23989289	37.02685467	58.74997612	78.31470583	80.19160011
CFAP157	203.1128273	211.2166064	240.5501379	477.0131652	435.1233143	338.6453501	189.5414141	315.7567884	306.2703673	336.9593264	355.3945914
CFAP161	1.838125134	6.837947688	11.40539447	8.972034454	2.58233421	5.515396582	5.138170864	2.057047482	2.889343088	2.060913311	0
CFAP20	1708.537312	1599.319987	1740.877938	2574.973888	2756.641769	2574.587124	788.4237736	1975.794106	2345.183473	2355.623915	2166.995739
CFAP206	9.190625669	14.43566734	16.58966468	52.33686765	63.26718814	43.02009334	21.6944992	46.28356833	9.631143626	15.45684983	10.9352182
CFAP221	0	1.519543931	2.073708086	16.44872983	1.291167105	7.721555215	1.141815747	1.028523741	0	0	1.822536366
CFAP298	148.8881358	165.6302884	174.1914792	133.0851777	154.9400526	131.2664386	149.006955	142.9648	219.5900747	166.9339782	166.7620775
CFAP299	0	0	0	0	0	3.309237949	0	0	0	0	0
CFAP300	0	0	0	1.495339076	5.164668419	7.721555215	0	0	0	0	0
CFAP36	772.9316188	735.4592624	870.9573959	1736.088667	1683.681905	1421.869239	730.7620784	1268.169772	878.3602987	993.360216	904.8893058
CFAP410	303.2906471	297.8306104	255.0660945	218.3195051	222.080742	201.8635149	311.7156991	215.9899856	223.4425321	222.5786376	203.2128048
CFAP43	15.62406364	25.07247485	32.14247533	88.22500547	86.50819602	67.2878383	15.98542046	44.22652085	10.59425799	25.76141639	28.24931368
CFAP44	18.38125134	25.83224682	11.40539447	22.43008614	9.038169734	9.927713847	70.79257634	1.028523741	3.85245745	6.182739934	8.201413648
CFAP44-AS1	0	0.759771965	0	2.990678151	0	0	1.712723621	0	0	0	0
CFAP45	7.352500535	4.558631792	6.221124257	4.486017227	10.32933684	7.721555215	9.13452598	12.34228489	0.963114363	2.060913311	9.112681831
CFAP46	0	0	0	0	0	0	1.141815747	0	1.926228725	1.030456656	3.645072732
CFAP47	0	0	0	2.990678151	0	3.309237949	0	0	0	1.030456656	0
CFAP52	5.514375402	6.078175722	7.257978299	14.95339076	18.07633947	17.64926906	11.41815747	18.51342733	9.631143626	9.274109901	8.201413648
CFAP53	4.595312835	9.877035549	13.47910256	13.45805168	9.038169734	13.2369518	13.1308811	9.256713667	11.55737235	5.152283278	10.02395001
CFAP54	38.60062781	22.03338699	17.62651873	65.79491933	91.67286444	37.50469676	19.41086771	45.25504459	33.70900269	19.57867646	16.4028273
CFAP57	88.23000643	109.407163	78.80090725	82.24364917	60.68485393	101.4832971	459.0099305	76.11075682	104.0163512	86.55835907	79.28033193
CFAP58	162.6740743	177.0268679	153.4543983	1413.095427	1584.262038	1475.920125	161.5669283	611.9716258	193.5859869	179.2994581	186.8099775
CFAP58-DT	1.838125134	0	6.221124257	5.981356303	9.038169734	4.412317266	2.854539369	5.142618704	1.926228725	10.30456656	0
CFAP61	2.757187701	8.357491618	6.221124257	19.43940798	5.164668419	27.57698291	3.425447242	11.31376115	5.778686176	7.213196589	2.733804549
CFAP61-AS1	0	0	0	1.495339076	0	0	2.283631495	2.057047482	0.963114363	2.060913311	1.822536366
CFAP65	0	0	0	0	0	0	0	0	0	2.060913311	0
CFAP69	14.70500107	3.039087861	2.073708086	2.990678151	3.873501314	4.412317266	5.138170864	8.228189926	5.778686176	4.121826623	2.733804549
CFAP70	16.5431262	19.7540711	12.44224851	70.28093656	78.76119339	52.94780719	22.83631495	38.05537841	30.8196596	24.73095974	19.13663184
CFAP73	304.2097097	311.5065058	298.6139643	68.78559748	77.47002629	112.5140903	287.7375684	149.1359424	234.0367901	223.6090943	237.8409958
CFAP74	4.595312835	3.798859826	10.36854043	10.46737353	27.1145092	19.85542769	25.11994644	29.82718848	6.741800538	6.182739934	7.290145465
CFAP77	57.90094172	50.90472167	63.24809661	44.86017227	40.02618025	29.78314154	62.79986611	73.02518559	39.48768887	30.91369967	21.87043639
CFAP97	1101.956018	1089.512998	1306.436094	565.2381706	582.3163643	654.1260346	706.7839477	961.6696976	1226.044584	1219.030224	1182.826102
CFAP97D1	0	0	0	0	2.58233421	1.103079316	2.854539369	1.028523741	0	0	0
CFAP99	2.757187701	0.759771965	0	0	0	0	0.570907874	0	0	0	0
CFB	7.352500535	5.318403757	7.257978299	0	5.164668419	4.412317266	6.279986611	4.114094963	5.778686176	10.30456656	6.378877282
CFD	263.7709567	268.9592757	260.2503647	231.7775567	277.6009275	255.9144014	81.06891807	140.9077525	353.4629711	404.9694657	341.7255687
CFDP1	454.0169081	487.0138298	485.247692	369.3487517	453.1996538	381.6654435	376.2282888	381.5823078	423.7703195	437.9440786	412.8044869
CFH	10.10968824	14.43566734	18.66337277	83.73898824	43.89968156	34.19545881	19.41086771	11.31376115	14.44671544	6.182739934	5.467609099
CFHR1	2.757187701	0	0	16.44872983	7.747002629	9.927713847	0	5.142618704	2.889343088	1.030456656	0
CFHR3	0	6.078175722	5.184270214	10.46737353	11.62050394	11.03079316	1.712723621	11.31376115	8.668029263	5.152283278	6.378877282
CFHR4	0	0.759771965	0	4.486017227	0	1.103079316	3.425447242	6.171142445	0.963114363	1.030456656	0
CFI	0	0.759771965	0	0	0	1.103079316	1.141815747	0	0	0	0
CFL1	21161.4156	21551.69157	20926.82515	27067.13261	28330.78861	32335.66708	12191.16674	21423.121	23942.05994	23896.28984	21725.54475
CFL1P1	8.271563102	2.279315896	3.110562128	4.486017227	16.78517236	14.34003111	6.850894485	4.114094963	6.741800538	6.182739934	10.9352182
CFL2	1808.715132	1662.38106	1697.330068	5649.391028	5746.984784	5151.380407	740.4675122	2633.020776	2462.683425	2443.212731	2130.545012
CFLAR	32.16718984	59.26221329	46.65843192	149.5339076	157.5223868	166.5649768	110.1852196	151.1929899	57.78686176	87.58881573	36.45072732
CFLAR-AS1	0.919062567	6.837947688	8.294832342	31.40212059	25.8233421	39.71085539	14.84360472	25.71309352	10.59425799	4.121826623	6.378877282
CFP	2.757187701	0	1.036854043	1.495339076	0	0	3.425447242	0	4.815571813	0	0
CFTR	1.838125134	0.759771965	0	14.95339076	1.291167105	7.721555215	0	1.028523741	5.778686176	0	0.911268183
CGA	0.919062567	0	1.036854043	2.990678151	0	5.515396582	0	2.057047482	0	0	0
CGAS	1.838125134	1.519543931	1.036854043	2.990678151	0	2.206158633	2.283631495	3.085571222	0	0	0
CGB1	0.919062567	0	3.110562128	0	2.58233421	2.206158633	1.712723621	3.085571222	1.926228725	0	0.911268183
CGB2	2.757187701	1.519543931	0	1.495339076	3.873501314	1.103079316	0	5.142618704	0.963114363	0	0.911268183
CGB3	0	0	0	1.495339076	3.873501314	0	2.283631495	5.142618704	0	0	0
CGB5	0.919062567	1.519543931	1.036854043	0	1.291167105	1.103079316	2.283631495	9.256713667	1.926228725	5.152283278	0
CGB7	39.51969038	37.2288263	48.73214001	92.7110227	73.59652498	67.2878383	87.91981255	98.73827911	26.96720215	31.94415632	51.03101825
CGB8	11.94781337	9.117263584	9.331686385	67.29025841	45.19084867	57.36012445	29.68720943	41.14094963	5.778686176	9.274109901	7.290145465
CGGBP1	1684.641685	1589.442951	1875.668963	2243.008614	2166.578402	2185.200126	943.1398074	2335.777415	2434.753109	2339.136608	2245.364803
CGN	40.43875295	41.02768613	40.43730767	59.81356303	61.97602103	81.62786941	161.5669283	39.08390215	30.8196596	15.45684983	22.78170458
CGNL1	21.13843904	26.59201879	21.7739349	29.90678151	15.49400526	23.16466564	78.2143787	28.79866474	17.33605853	11.33502321	15.49155911
CGREF1	56.98187915	79.77605636	61.17438852	41.86949412	55.52018551	37.50469676	26.26176219	58.62585322	93.42209317	86.55835907	64.700041
CGRRF1	458.6122209	430.7907043	440.6629682	1852.725115	1909.636148	1459.373936	167.276007	731.2803797	650.1021947	661.5531729	603.2595372
CH17-340M24.3	82.71563102	88.89331994	100.5748421	212.3381488	278.8920946	170.977294	43.95990628	118.2802302	98.23766498	93.77155566	96.59442741
CH507-145C22.1	0	2.279315896	1.036854043	0	0	0	0	0	0	0	0
CH507-42P11.6	2.757187701	3.798859826	5.184270214	8.972034454	12.91167105	20.95850701	27.97448581	8.228189926	6.741800538	0	5.467609099
CHAC1	567.9806664	684.5545407	625.2229878	743.1835206	941.2608194	788.7017112	624.002306	999.725076	425.6965483	315.3197366	299.8072322
CHAC2	525.7037883	515.8851644	466.5843192	1096.083543	1105.239042	860.4018668	226.079518	648.9984804	913.0324157	918.1368802	814.6737557
CHAD	4.595312835	1.519543931	6.221124257	7.476695379	2.58233421	0	8.563618106	3.085571222	2.889343088	0	1.822536366
CHADL	52.38656632	67.61970491	71.54292895	32.89745967	21.94984078	16.54618975	54.80715588	32.9127597	60.67620484	79.34516248	77.45779556
CHAER1	0.919062567	0	0	2.990678151	6.455835524	5.515396582	1.141815747	1.028523741	2.889343088	0	1.822536366
CHAF1A	1162.614147	1274.137586	1198.603273	400.7508723	356.3621209	542.7150237	1786.370737	630.4850531	823.46278	721.3196589	956.8315922
CHAF1B	865.7569381	880.5757078	891.6944768	551.7801189	677.86273	636.4767656	1051.041396	1013.095885	713.6677427	834.6698911	823.7864375
CHAMP1	456.7740958	528.0415159	497.6899405	242.2449303	273.7274262	386.0777607	687.37308	373.3541179	353.4629711	376.1166793	423.7397051
CHCHD1	1511.857923	1639.587901	1305.39924	3774.235827	4020.694364	3398.587374	517.8134415	2354.290843	2370.224446	2379.324418	2077.691457
CHCHD10	2389.562674	2333.259705	2320.479348	1782.444178	1802.469278	1962.378104	1270.270019	2088.931717	2146.781914	2151.593497	2120.521062
CHCHD2	17077.10156	17027.24951	15536.22098	40988.7394	46329.65806	37061.25887	4869.273255	24537.49088	26130.25577	25028.76171	21296.33744
CHCHD3	2929.052401	2868.898941	3049.38774	2459.83278	2210.478083	2388.16672	1315.371741	2306.978751	3441.207618	3393.293767	3582.195228
CHCHD4	584.5237926	634.409591	607.5964691	838.8852215	887.031801	892.391167	405.3445903	800.1914703	867.7660407	862.4922208	692.5638191
CHCHD5	841.8613113	841.8273375	755.8665972	1419.076783	1359.598961	1299.427435	225.5086101	1097.434831	1319.466677	1286.009906	989.6372468
CHCHD6	785.7984947	749.8949297	738.2400785	1658.331035	1699.17591	1321.489021	387.0755384	987.3827911	990.0815647	948.0201232	962.2992013
CHCHD7	1278.416031	1385.824065	1239.040581	2661.703555	2778.59161	2586.720997	750.743854	1727.919884	1870.368092	1933.136686	1623.879902
CHD1	157.1596989	206.6579746	181.4494575	89.72034454	72.30535787	103.6894557	516.6716257	81.25337552	85.71717827	99.9542956	133.0451547
CHD1L	904.3575659	945.1563248	875.1048121	616.0796992	596.5192024	533.8903891	715.3475658	652.0840516	936.1471604	883.1013539	918.5583285
CHD2	308.8050225	362.4112274	318.3141911	107.6644135	143.3195486	175.3896113	824.3909697	175.8775597	179.1392714	145.2943884	170.4071502
CHD3	1081.736641	1199.679933	1123.949782	161.4966202	237.5747473	419.1701402	1661.341913	400.0957352	514.3030696	578.0861838	708.9666464
CHD4	2264.570165	2530.800416	2430.385876	545.7987626	772.1179287	1089.842365	3736.592034	924.6428429	1403.257626	1264.370316	1657.596825
CHD5	12.86687594	17.4747552	12.44224851	4.486017227	5.164668419	13.2369518	59.37441887	7.199666185	3.85245745	6.182739934	2.733804549
CHD6	410.8209674	452.8240913	445.8472384	118.131787	157.5223868	191.9358011	875.2017704	124.4513726	138.6884682	129.8375386	154.9155911
CHD7	66.17250482	89.65309191	100.5748421	29.90678151	24.53217499	28.68006223	141.0142448	26.74161726	52.00817558	52.55328944	59.2324319
CHD8	358.4344011	472.5781624	377.4148716	131.5898387	183.3457289	296.7283361	1154.375721	196.4480345	187.8073007	161.7816949	246.0424094
CHD9	270.2043947	315.3053656	243.6607001	58.31822395	83.92586181	62.87552103	489.8389557	91.53861293	104.9794655	118.5025154	134.8676911
CHDH	1.838125134	3.039087861	0	1.495339076	1.291167105	0	2.854539369	0	2.889343088	0	0
CHEK1	1750.81419	1741.397344	1726.361981	2087.49335	2058.120365	2077.098353	1510.622234	1764.946739	2338.441672	2474.12643	2339.225426
CHEK2	1181.914461	1042.407136	1131.207761	3150.679433	3143.9919	2521.639317	750.1729461	1999.450152	1414.814999	1511.679914	1266.662774
CHEK2P2	12.86687594	15.19543931	13.47910256	76.26229286	99.41986707	97.07097984	18.83995983	40.11242589	37.56146014	31.94415632	35.53945914
CHERP	1270.144468	1429.131067	1372.794753	343.9279874	433.8321472	644.1983208	1599.112954	731.2803797	1011.270081	1117.015015	1183.73737
CHFR	81.79656846	62.30130115	65.32180469	49.3461895	46.48201577	35.29853812	102.7634173	45.25504459	57.78686176	65.94922596	88.39301376
CHGA	0	3.039087861	0	1.495339076	1.291167105	1.103079316	5.138170864	4.114094963	0.963114363	4.121826623	0
CHGB	22.97656417	40.26791416	25.92135107	17.94406891	5.164668419	25.37082428	111.3270354	23.65604604	21.18851598	28.85278636	37.36199551
CHI3L1	0.919062567	0.759771965	0	2.990678151	0	0	0	0	0	0	0
CHI3L2	0	0	0	5.981356303	0	16.54618975	2.283631495	4.114094963	0	2.060913311	0
CHIA	0	0	0	0	0	2.206158633	0	0	0	0	0
CHIC1	154.4025112	139.7980416	142.0490039	210.8428097	179.4722276	239.3682117	153.574218	218.047033	195.5122156	170.0253482	186.8099775
CHIC2	364.8678391	328.981261	349.4198124	1437.020852	1483.551003	1235.448834	161.5669283	523.5185841	464.2211228	384.3603326	352.6607869
CHID1	1090.927267	1080.395735	948.7214491	939.0729396	1116.859546	937.6174189	663.9658571	1033.666359	1131.659376	1115.984558	1122.682402
CHIT1	0	0	0	0	0	0	0	0	0	0	1.822536366
CHKA	1111.146643	1168.529283	1169.57136	707.2953828	889.6141352	936.5143396	968.8306617	981.2116487	1697.970621	1577.62914	1577.405225
CHKB	0	0	0	0	0	0	0.570907874	0	0	0	0
CHKB-DT	42.27687808	69.89902081	59.10068044	183.9267063	229.8277447	136.7818352	33.68356455	62.73994819	54.89751867	41.21826623	57.40989553
