""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Tjp2"	1291.87892311359	1284.93160927929	2872.24727185578	2652.07245655477	2025.28256520086	1.10014406513345	0.0927412773200182	11.8625071481088	1.85340894446788e-32	8.65073235392502e-05
"Tmem2"	1713.01110749865	1662.03110330691	3795.32094219494	3360.02818615383	2632.59783478858	1.08413455122726	0.0919869631254014	11.7857413093344	4.62334302182311e-32	0.00010033902318292
"Tmem45a"	2108.71260442085	2179.72818646582	853.348827145557	860.592993285663	1500.59565282947	-1.3232201720694	0.0989052188989682	-13.3786688589312	8.05775275157719e-41	4.38637362508978e-06
"Tnc"	4058.73771907341	3933.0080562288	1568.28863720531	1393.81922366453	2738.46340904301	-1.43207310583031	0.0902752948483699	-15.86339992836	1.13575265009923e-56	1.54851266863982e-08
"Tnfaip2"	768.006761378552	699.263506209239	259.126656047858	267.115211451559	498.378033771802	-1.47880980763359	0.151989205418813	-9.72970286645467	2.25249951671679e-22	0.00279225970014902
"Tnfrsf10b"	397.735951919224	409.6883391905	875.202882474895	1012.22606444801	673.713309508158	1.225030266818	0.137496209253042	8.90955665958403	5.12370332569608e-19	0.00823007372432312
"Tnfrsf21"	90.5332473678028	95.9043157650488	602.547525508875	564.356198630738	338.335321818116	2.64493616196035	0.191416049688278	13.8177345435121	1.99242034376988e-43	1.80226280758765e-06
"Tnfrsf23"	1759.80357243032	1816.59534036515	801.315362075706	697.913804356518	1268.90701980692	-1.25477424898308	0.110426452777849	-11.3629861090202	6.3921660033393e-30	0.00021108142828203
"Tnfsf13b"	309.23715954845	297.955155774909	42.6674413572779	63.2641290280009	178.280971427159	-2.51655401592981	0.264235805145774	-9.52389482016441	1.66807316022322e-21	0.00366553371099778
"Tor3a"	1275.60328313736	1265.37830218157	535.944690219466	556.322658436706	908.312233493774	-1.21790076738937	0.116871627625098	-10.4208420139075	1.99181907102161e-25	0.000979024323848445
"Tpcn1"	5910.09176637005	5783.12335161862	2672.43876598755	2514.49808073197	4220.03799117705	-1.17277761832081	0.0779699911559053	-15.0413973496005	3.93162508281124e-51	1.13968522890924e-07
"Trf"	4156.39155893081	4393.90743781811	107.188938043893	97.4066748526363	2188.72365241136	-5.38614160024876	0.134382165175721	-40.0807770376799	0	1.03494274082638e-13
"Trib2"	482.165834295939	500.005995784769	86.3755520159527	90.3773271828584	289.73117731988	-2.47412043912003	0.202503928445261	-12.2176416927577	2.50238935811157e-34	4.35060785056886e-05
"Trim30a"	750.713893903803	886.416588430353	276.818034171608	182.763039414225	524.177888979997	-1.8345295518208	0.183396113175233	-10.0030994117521	1.47700481310831e-23	0.00187666627781371
"Trim30d"	424.183866880604	459.968271727515	135.287009181613	104.436022522414	280.968792578037	-1.88446821413379	0.205182748214995	-9.18434045029559	4.14056875368446e-20	0.00572953583104016
"Tspan15"	101.722749851464	121.044282033557	579.652800878141	646.699985619565	362.279954595681	2.45857937114674	0.187481025556274	13.1137503854158	2.74672313412276e-39	7.50324957494625e-06
"Tspan17"	17.2928674747489	22.3466366831182	237.272600718521	272.136174072829	137.262069737304	3.67880675315614	0.333429624547362	11.0332330492535	2.64193361283205e-28	0.000367710579653082
"Tspan8"	249.220737136086	306.335144531078	705.57378634718	833.479795130806	523.652365786288	1.46860593272403	0.161704296921176	9.08204643096105	1.06552299259347e-19	0.00658198158179108
"Tubb4b"	3793.24134196109	3520.52638745291	7545.8931044298	7784.50044801687	5661.04032046517	1.06795124359404	0.0759181372754537	14.0671423446441	6.04636984207891e-45	1.02240619244535e-06
"Tulp4"	8713.57075227639	9042.00786790668	4690.29654139637	4008.7365568219	6613.65292960034	-1.02951655458022	0.0852296016474762	-12.079330827316	1.35820559564687e-33	5.64397842917112e-05
"Wipf1"	516.751569245436	419.930547670262	64.5214966866153	74.3102467947947	268.878465099277	-2.75258871572052	0.225028362033396	-12.2321857158255	2.09231749616484e-34	4.24153730328005e-05
"Wls"	3404.66043752849	3593.15295667304	7328.39322043782	7594.70806093287	5480.22866889306	1.09242200841805	0.0747909528533399	14.6063389586734	2.55904737265712e-48	3.14011390159578e-07
"Wnt7a"	72.2231523945393	57.7288114313886	429.79642147697	484.02079669042	260.942295498329	2.81762747089215	0.224014441864686	12.5778831375261	2.79417205219477e-36	2.2076402090207e-05
"Wwc1"	2437.27708644107	2243.04365706798	4986.88729229452	4665.478467684	3583.1716258719	1.04453387301999	0.0842822819347333	12.3932794537867	2.84179748023172e-35	3.10596851441583e-05
"Zadh2"	2487.12123386829	2451.61226611042	1104.15012878224	1064.44407570922	1776.83192611754	-1.18743401107697	0.0936856936289349	-12.6746567707562	8.1715587534931e-37	1.82991347253499e-05
"Zcchc11"	760.886168888949	744.887889437272	1856.55403369229	1637.83800705825	1250.04152476919	1.21450636934428	0.110784350009919	10.962797265458	5.7688200218049e-28	0.000409190772388043
"Zdhhc15"	286.858154581128	283.98850784796	49.952126467057	56.234781358223	169.258392563592	-2.42572289221205	0.259136652425717	-9.3607865560716	7.91452816446579e-21	0.00452834199470355
"Zfp422"	10.1722749851464	5.58665917077954	241.435277924109	245.022975917972	125.554296999502	4.96322123633301	0.441441907962971	11.2432035717582	2.50137135936673e-29	0.000256756182351948
"Zfp521"	525.906616732068	500.937105646565	1362.2361155287	1213.06456929881	900.536101801536	1.32672498922342	0.122772494437985	10.8063699063603	3.21127434806642e-27	0.000534585297411299
