""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"
"Tuft1"	1963.249	1953.468	2704.7	2858.936
"Tug1"	1875.768	1882.704	1568.289	1329.551
"Tulp1"	1.017227	0	0	0
"Tulp2"	0	0	2.081339	1.004193
"Tulp3"	1881.871	1932.053	2726.554	2631.989
"Tulp4"	8713.571	9042.008	4690.297	4008.737
"Tusc1"	339.754	297.024	192.5238	214.8972
"Tusc2"	465.8902	439.4839	456.8538	434.8154
"Tusc3"	1459.721	1407.838	1168.672	1201.014
"Tusc5"	0	0.9311099	4.162677	2.008385
"Tut1"	1060.968	1081.019	1385.131	1462.104
"Tvp23a"	1084.365	1111.745	971.9851	910.8026
"Tvp23b"	809.7131	725.3346	561.9614	615.57
"Twf1"	4027.204	4140.646	4004.495	3963.548
"Twf2"	814.7992	811.9278	738.8752	776.2408
"Twist1"	1405.808	1439.496	707.6551	802.3498
"Twist2"	1940.87	1856.633	2232.236	2488.389
"Twistnb"	616.4399	616.3947	584.8561	509.1256
"Twsg1"	2352.847	2404.126	2199.975	2019.431
"Txk"	14.24118	27.00219	15.61004	11.04612
"Txlna"	2972.339	3065.214	3850.476	3508.649
"Txlnb"	21.36178	15.82887	21.85406	27.1132
"Txlng"	363.1502	355.684	303.8754	315.3165
"Txn1"	8524.366	8635.113	6382.425	9348.028
"Txn2"	5500.149	5372.504	5263.705	5439.711
"Txndc11"	880.919	911.5566	762.8106	830.4672
"Txndc12"	1178.967	1188.096	1588.061	1603.695
"Txndc15"	1287.81	1320.314	1014.653	1173.901
"Txndc16"	217.6867	234.6397	185.2391	180.7547
"Txndc17"	1389.533	1371.525	1444.449	1600.683
"Txndc2"	4.06891	0.9311099	2.081339	3.012578
"Txndc5"	8903.792	8692.842	7286.766	7208.094
"Txndc9"	1242.035	1348.247	1292.511	1368.714
"Txnip"	4833.865	5061.513	3422.761	3333.919
"Txnl1"	4992.553	5008.44	4093.993	4124.219
"Txnl4a"	7025.99	7054.088	4966.074	5120.378
"Txnl4b"	344.8401	344.5106	360.0716	376.5722
"Txnrd1"	5632.389	5750.535	8536.61	8882.083
"Txnrd2"	458.7696	453.4505	394.4137	527.2011
"Txnrd3"	388.5809	335.1996	454.7725	505.1088
"Tyk2"	675.4391	753.2679	641.0523	613.5616
"Tymp"	110.8778	80.07545	73.88752	79.33121
"Tyms"	1724.201	1668.549	1694.21	1821.605
"Tyms-ps"	4.06891	0.9311099	0	1.004193
"Tyro3"	197.3421	206.7064	284.1027	241.0062
"Tysnd1"	310.2544	304.4729	502.6433	529.2095
"Tyw1"	1471.928	1451.6	1433.002	1293.4
"Tyw3"	138.3429	157.3576	67.6435	78.32702
"Tyw5"	230.9106	251.3997	233.1099	268.1194
"U2af1"	2658.015	2568.001	2550.68	2855.924
"U2af1l4"	432.3217	429.2416	405.861	492.0543
"U2af2"	5485.908	5464.684	5230.404	5830.342
"U2surp"	2644.791	2701.15	3026.266	2698.265
"U90926"	12.20673	14.89776	12.48803	21.08804
"Uaca"	1165.743	1120.125	1139.533	1011.222
"Uap1"	973.4867	1022.359	1029.222	1080.511
"Uap1l1"	3551.141	3554.046	3825.5	4238.697
"Uba1"	10808.04	10721.73	9517.961	9136.144
"Uba1y"	2.034455	0.9311099	0	0
"Uba2"	3414.833	3423.691	3316.613	3417.267
"Uba3"	3204.267	3342.684	4483.203	4707.655
"Uba5"	967.3834	983.252	817.9661	751.136
"Uba52"	18824.81	16416.4	15032.47	18297.39
"Uba6"	1026.383	1084.743	1185.322	1038.335
"Uba7"	565.5785	614.5325	348.6242	338.4129
"Ubac1"	816.8337	768.1656	913.7076	959.0039
"Ubac2"	1117.933	1092.192	1230.071	1255.241
"Ubald1"	1492.273	1419.943	1327.894	1401.853
"Ubald2"	1.017227	0	0	0
"Ubap1"	1776.079	2000.024	1826.375	1673.989
"Ubap2"	5666.974	5686.288	6506.264	5920.719
"Ubap2l"	5721.905	5657.424	8103.692	7523.41
"Ubash3b"	41.70633	50.27993	38.50476	39.16351
"Ubb"	4304.907	3883.659	3575.74	3203.374
"Ubc"	4578.541	4049.397	4684.053	4607.235
"Ubd"	0	0.9311099	0	2.008385
"Ube2a"	938.901	886.4166	666.0284	768.2073
"Ube2b"	3599.968	3870.624	3104.317	3380.112
"Ube2c"	1551.272	1598.716	2894.101	3305.802
"Ube2cbp"	126.1362	140.5976	73.88752	98.41087
"Ube2d1"	428.2528	418.9994	514.0906	580.4233
"Ube2d2a"	4337.458	4122.954	2922.199	3048.729
