""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Dach1"	19.3273224717781	23.2777465449147	3.12200790419106	0	11.431769230221	-3.78871831249504	1.18259496168911	-3.20373283772797	0.00135658297024107	0.0049448202161991
"Dact1"	127.15343731433	92.1798763178624	18.7320474251464	18.0754654365717	64.0352066234776	-2.57389205738922	0.429190983392418	-5.99707858968662	2.0089884912097e-09	2.34853355254766e-08
"Daglb"	358.064079477153	289.575167018739	715.980479361151	659.754488434867	505.843553572977	1.08840360648517	0.157440027796632	6.91313144260293	4.74070299206317e-12	7.84632503233914e-11
"Dapk1"	16.2756399762342	15.828867650542	62.4401580838213	73.3060542705407	41.9626799952846	2.08078254477674	0.492210632453087	4.22742299248292	2.36383036431421e-05	0.000131113185926971
"Dapk2"	20.3445499702928	16.7599775123386	60.3588194810272	61.2557439794929	39.6797727357879	1.71508658397845	0.493287742967071	3.4768481650535	0.000507345040237351	0.00207314154026852
"Dclk2"	57.9819674153344	52.142152260609	118.63630035926	111.465370192192	85.056447556849	1.06404535056413	0.33055719697065	3.21894474032161	0.00128663277500713	0.00471482550496526
"Ddt"	275.668652097467	266.297420473825	546.351383233436	699.922189405026	447.059911302438	1.2020147836398	0.170164828969958	7.06382623786499	1.61979275958504e-12	2.82320694610908e-11
"Depdc1a"	216.669457183618	285.850727571553	765.932605828208	645.695793095311	478.537145919672	1.48768636917366	0.172947552930236	8.60195096124754	7.83722819529872e-18	2.27389779505765e-16
"Depdc7"	15.2584124777196	22.3466366831182	133.205670578819	109.456985143684	70.0669262208351	2.68358630599546	0.411421719962534	6.52271422675457	6.9046341060093e-11	9.94666582230593e-10
"Deptor"	197.34213471184	163.8753356762	653.540321277329	611.553247270675	406.577759734011	1.81018733245114	0.171348668373457	10.5643501617755	4.35977733362153e-26	2.37714802616972e-24
"Des"	61.0336499108783	44.6932733662363	9.36602371257319	14.0586953395558	32.2879105823109	-2.17048051236185	0.57709158328954	-3.76106769741757	0.00016918962815052	0.000777798580065819
"Dhdh"	26.4479149613806	20.484416959525	0	1.00419252425398	11.9841311112899	-5.52128777363891	1.64386530710727	-3.35872273097288	0.000783035904697674	0.00304060354393354
"Dhrs3"	470.976331812278	459.037161865719	1098.94678227525	1030.30152988459	764.815451459459	1.19511763026018	0.125586054304369	9.51632437916802	1.79412806421051e-21	7.04439032602653e-20
"Dkk2"	38.6546449435563	38.1755043336602	3.12200790419106	6.0251551455239	21.4943280817328	-3.06541832128644	0.763131764213167	-4.01689258007372	5.89705879488662e-05	0.00030247285242214
"Dlc1"	1648.92577509223	1642.47779620918	5033.71741085739	4535.93763205524	3215.26465355351	1.53970019107532	0.0868872859827818	17.7206615865576	2.90476012984317e-70	9.58522837001558e-68
"Dlgap5"	1170.82885079035	1141.54069056262	2569.41250514925	2481.35972743159	1840.78544348345	1.12724210082679	0.0927167665213767	12.1579099780933	5.2073956671406e-34	4.20344469243098e-32
"Dlx3"	16.2756399762342	13.9666479269488	59.3181501796302	59.247358930985	37.2019492534496	1.97311167791425	0.51669522558707	3.81871474750401	0.000134148774817669	0.000633022745702321
"Dmpk"	1559.40975522294	1531.67572265539	412.10504335322	427.786015332197	982.744134140937	-1.87961857403413	0.116768469195526	-16.0969702436259	2.67905648853137e-58	5.86510412163482e-56
"Dmrta2"	14.2411849792049	17.6910873741352	83.2535441117617	93.3899047556204	52.1439303051806	2.46463455614126	0.457603462185442	5.38596133947621	7.20584516808677e-08	6.42699116257319e-07
"Dna2"	141.394622293535	146.184248302065	364.234255488957	318.329030188512	242.535539068267	1.24640254473391	0.206082752804795	6.0480682044971	1.46592900476068e-09	1.74618369248038e-08
"Dnah17"	371.288036957843	351.028417897314	175.873111936097	146.612108541081	261.200418833084	-1.16382137950043	0.20095182536918	-5.79154420400167	6.97421976508188e-09	7.39871522655419e-08
"Dnaja4"	368.236354462299	368.71950527145	24.9760632335285	36.1509308731434	199.520713460105	-3.58871927981474	0.278414491402359	-12.889843706549	5.13477669468263e-38	5.01299922036955e-36
"Dnajb9"	449.61455434347	465.554930898295	196.686497964037	203.851082423558	328.92676640734	-1.19213350604254	0.176863481889784	-6.7404163556242	1.57933402877061e-11	2.46434096994671e-10
"Dnajc22"	27.4651424598952	29.7955155774909	1.04066930139702	1.00419252425398	14.8263799657593	-4.80817702111872	1.24214025372725	-3.87088093046738	0.000108442754407016	0.00052194848715089
"Dnm1"	2039.54113452185	1815.66423050335	915.788985229379	984.108673768903	1438.77575600587	-1.02035394477234	0.106909868703396	-9.54405759867826	1.37350661195335e-21	5.45214204288844e-20
"Dnmt3a"	1010.10690602504	989.769783089775	497.439926067776	402.681202225847	724.999454352109	-1.15227482727727	0.137893378006672	-8.35627383949879	6.47303523384157e-17	1.72244725771228e-15
"Dnmt3b"	9.15504748663174	8.37998875616931	36.4234255488957	34.1425458246354	22.025251904083	2.00981556830579	0.669763262926901	3.00078502293898	0.00269284604574058	0.00900044703097517
"Doc2b"	0	0	10.4066930139702	11.0461177667938	5.363202695191	5.90502609127331	1.88458377540232	3.1333317034488	0.00172834001650351	0.00610134006803303
"Dock3"	97.6538398574053	101.490974935828	20.8133860279404	22.0922355335876	60.5126090886904	-2.21440776096158	0.416399141307531	-5.31799310154228	1.04918045999293e-07	9.06675147514228e-07
"Dock8"	866.677828734472	801.685591006864	176.913781237494	157.658226307875	500.733856821676	-2.31836237169053	0.160143852884233	-14.4767490598997	1.69947025394764e-47	2.53150986590613e-45
"Dpp4"	45.7752374331587	40.0377240572534	5.20334650698511	7.02934766977788	24.5114139167938	-2.8077083669511	0.690712925026471	-4.0649425618371	4.8044292440042e-05	0.000250973239864847
"Dpt"	1828.97504232932	1757.93541907196	272.655356966019	320.33741523702	1044.97580840108	-2.59573868606676	0.124432227071731	-20.8606624437446	1.21970455380415e-96	6.7782734991985e-94
"Dsel"	568.630171669683	600.5658608588	130.083662674628	140.586953395558	359.966662149667	-2.11072858822604	0.179489060937631	-11.7596502940058	6.29946667353407e-32	4.76549706627716e-30
"Dusp10"	135.291257302447	138.735369407692	387.128980119692	358.496731158672	254.913084497126	1.44371273003799	0.200569192723886	7.19807818155546	6.10671290084073e-13	1.11974485665289e-11
"Dusp28"	183.100949732635	167.599775123386	63.4808273852183	93.3899047556204	126.892864249215	-1.15878246041847	0.289406557082364	-4.00399518276527	6.22816332363292e-05	0.000318213337564257
"E130012A19Rik"	75.2748348900832	74.4887889437272	145.693702195583	181.758846889971	119.304043229841	1.12918672852709	0.287505787962316	3.92752694312749	8.58238089589408e-05	0.000425409336414318
"E2f7"	482.165834295939	411.550558914093	1029.22193908165	961.012245711061	720.987644500687	1.15612108882399	0.134701521413268	8.58283616023146	9.25621476436084e-18	2.66952189880738e-16
"E330013P04Rik"	57.9819674153344	70.7643494965408	13.5287009181613	6.0251551455239	37.0750432438901	-2.72495388280377	0.574207830339404	-4.74558816307521	2.07901334152408e-06	1.41687152933303e-05
"E530011L22Rik"	71.2059248960247	56.797701569592	24.9760632335285	23.0964280578416	44.0190294392467	-1.41205827543487	0.466298083106831	-3.02823092479099	0.0024599003329497	0.00831806691102042
"Ebf2"	7.12059248960247	17.6910873741352	61.3994887824242	59.247358930985	36.3646318942867	2.26999617992507	0.559861064329285	4.0545705435768	5.02264919445044e-05	0.00026142744312181
"Ebpl"	130.205119809874	134.079820098709	256.004648143667	297.240987179179	204.382643807857	1.0658808662572	0.221642682989621	4.8090054310844	1.51683085774512e-06	1.064433660202e-05
"Efcab4a"	96.6366123588906	113.595403139184	41.6267720558808	24.1006205820956	68.9898520340128	-1.68062434812956	0.396701971480514	-4.23649104101343	2.27039975300307e-05	0.0001264649422943
"Egf"	15.2584124777196	10.2422084797625	36.4234255488957	51.2138187369531	28.2844663108327	1.78657013171596	0.597496757636007	2.99009176013693	0.00278893652410255	0.00927706188008007
"Egr2"	29.4995974569245	24.2088564067113	82.2128748103647	76.3186318433027	53.0599901293258	1.5636978383088	0.425595276712082	3.67414283915246	0.000238649207168722	0.0010567705774995
"Ehd3"	60.0164224123637	81.0065579763033	257.045317445064	219.918162811622	154.496615161338	1.75432254440461	0.267627671030484	6.5550865411252	5.56096176543446e-11	8.14086489855749e-10
"Elavl2"	49.8441474272173	54.0043719842022	199.808505868228	165.691766501907	117.337197945389	1.8140443287963	0.297650873558586	6.09453722446156	1.09754491983592e-09	1.33713545925036e-08
"Elfn1"	16.2756399762342	22.3466366831182	111.351615249481	98.4108673768903	62.096189821431	2.43626035010973	0.421954401348411	5.77375266693353	7.75252105972639e-09	8.15849794551979e-08
"Elmo3"	136.308484800962	124.768721480743	43.7081106586749	66.2767066007629	92.7655058852856	-1.24507669741938	0.333999954037612	-3.72777505615816	0.000193177678979671	0.000874717732239819
"Elovl7"	62.0508774093929	62.3843607403715	208.133860279404	202.846889899305	133.853997082118	1.72355666666813	0.272868088269494	6.31644644706818	2.67646135643196e-10	3.58407693596714e-09
"Emid1"	78.3265173856272	63.3154706021681	8.32535441117617	18.0754654365717	42.0107019588858	-2.41827534480223	0.528859579379819	-4.57262275108657	4.81656877906782e-06	3.08350032293978e-05
"Eml2"	632.715504076105	619.188058094732	279.940042075799	276.152944169845	451.99913710412	-1.17067295945588	0.15369533919232	-7.61684098950466	2.59959247403323e-14	5.46746894575052e-13
"En1"	14.2411849792049	16.7599775123386	92.6195678243349	98.4108673768903	55.5078994231922	2.62088242361856	0.448809411566631	5.83963338573943	5.23158168453178e-09	5.68354313983457e-08
"Endod1"	457.752374331587	498.143776061176	171.710434730508	193.809157181019	330.353935576072	-1.38680153413867	0.181466146048538	-7.6422052506021	2.13532417543322e-14	4.54393210763396e-13
"Enpp5"	28.4823699584099	48.4177128134227	501.602603273364	495.066914457213	268.392400125603	3.6860456043738	0.249492231736374	14.7741898764554	2.14925915134471e-49	3.37550494323692e-47
"Epb4.1l3"	2.03445499702928	0.93110986179659	1588.06135393185	1468.12947045932	764.789097312501	10.0327967749227	0.841589006838803	11.9212545475233	9.17169413040297e-33	7.08672772674826e-31
"Epb4.1l4a"	213.617774688074	175.979763879555	1080.21473485011	936.911625128966	601.680974636676	2.37429751933257	0.156542116054098	15.1671484912856	5.83575840918567e-52	1.05401091567905e-49
"Epha1"	117.998389827698	123.837611618946	285.143388582784	262.094248830289	197.268409714929	1.17747833847168	0.223355774190553	5.27176135355754	1.35120700975741e-07	1.13973088639724e-06
"Epha7"	1019.26195351167	1114.53850457052	513.049965588731	481.008219117658	781.964660697144	-1.10259204711895	0.126795911717872	-8.6958012461181	3.44390820549654e-18	1.02600061157154e-16
"Eps8l2"	248.203509637572	225.328586554775	1262.33186259459	1207.03941415329	735.725843235055	2.3837512338119	0.135810651066134	17.5520197797381	5.74018711529994e-69	1.80304268758628e-66
"Erbb3"	55.9475124183051	62.3843607403715	142.571694291392	103.43182999816	91.0838493620572	1.05414506852987	0.332152444736264	3.17367848780064	0.00150520322575933	0.00540877428724112
"Esco2"	258.375784622718	364.995065824263	738.875203991885	702.934766977788	516.295205354163	1.20733586737907	0.169801878358786	7.11026214225974	1.15822751565711e-12	2.05088595266294e-11
"Espnl"	125.118982317301	119.182062309963	24.9760632335285	21.0880430093336	72.5912877175315	-2.40777978016224	0.388742925797151	-6.19375844647173	5.87462356098423e-10	7.42628484975163e-09
"Esr1"	119.015617326213	121.975391895353	331.97350714565	283.182291839623	214.03670205171	1.35140051694796	0.219984269547321	6.14316887170542	8.08912026741503e-10	1.00412112322921e-08
"Etl4"	281.772017088555	350.097308035518	784.664653253354	555.318465912452	492.96311107247	1.0828474095103	0.184595762241302	5.86604695775631	4.46307448234244e-09	4.89650441878253e-08
"Etv4"	1441.41136539524	1471.15358163861	520.334650698511	520.171727563563	988.267831323982	-1.48508306947664	0.114160219418206	-13.0087615199503	1.09095843473276e-38	1.08712127058301e-36
"Etv5"	587.957494141461	540.974829703819	240.394608622712	172.721114171685	385.512011659919	-1.45118382372192	0.185673031714314	-7.81580292152921	5.46137673470109e-15	1.21965119690411e-13
"Eya1"	23.3962324658367	33.5199550246772	478.70787864263	385.609929313529	230.308498861668	3.91708168767134	0.278235029481806	14.0783196672491	5.16226885397042e-45	6.8430846487173e-43
"F2rl1"	520.820479239495	504.661545093752	1181.15965708562	1152.81301784357	839.863674815609	1.18669964881558	0.12003149518275	9.88656891267425	4.76065260897035e-23	2.12304535638928e-21
"F730043M19Rik"	82.3954273796857	104.284304521218	10.4066930139702	20.0838504850797	54.2925688499884	-2.61110216573572	0.473976869467588	-5.50892318578487	3.61035397146247e-08	3.41847998254661e-07
"F8a"	144.446304789079	110.802073553794	64.5214966866153	51.2138187369531	92.7459234416103	-1.14063037952946	0.330936457423176	-3.44667489466388	0.000567531086567029	0.00228737982421395
"Fabp4"	18.3100949732635	47.4866029516261	6.24401580838213	1.00419252425398	18.2612265643814	-3.19550271153421	0.909849859095157	-3.51212090609337	0.000444545710745346	0.00184894673994229
"Fam107b"	1778.11366740359	1824.04421925952	5086.79154522864	5094.26867554045	3445.80452685805	1.49881813350261	0.0793232983984949	18.8950555985838	1.25255577787895e-79	5.17090812416369e-77
"Fam110c"	650.008371550854	629.430266574495	208.133860279404	178.746269317209	416.57969193049	-1.72609377532256	0.166891704133895	-10.3425978198277	4.52112392667303e-25	2.30020139494713e-23
"Fam120c"	491.32088178257	545.630379012802	279.940042075799	219.918162811622	384.202366420698	-1.05398302179195	0.177496408394396	-5.93805267005743	2.88427390459549e-09	3.30752965456351e-08
"Fam134b"	880.919013713677	821.238898104592	411.064374051823	348.454805916132	615.419272946556	-1.16446271095721	0.14303027999542	-8.14137195980107	3.9082370248162e-16	9.76991639646528e-15
"Fam13a"	5.08613749257319	5.58665917077954	30.1794097405136	28.1173906791115	17.2423992707445	2.44785404598468	0.783179025611446	3.12553575355721	0.00177481493676171	0.00624252702562561
"Fam151a"	89.5160198692882	68.9021297729476	16.6507088223523	15.0628878638097	47.5329365820995	-2.31996022886806	0.479367442762097	-4.8396282724178	1.30082209660717e-06	9.24069738145378e-06
"Fam189a2"	34.5857349494977	37.2443944718636	109.270276646687	122.511487958986	75.9029735067586	1.68945327501789	0.359477410862605	4.69974808977249	2.60482605661033e-06	1.74165347949851e-05
"Fam195b"	1893.06037473574	1890.15301944708	864.796189460925	923.857122313664	1392.96667648935	-1.08054889454203	0.101656609759446	-10.629401246992	2.17504370923276e-26	1.20873871364247e-24
"Fam20a"	262.444694616777	276.539628953587	18.7320474251464	30.1257757276195	146.960536680782	-3.46009008737298	0.318215366706812	-10.8734223717139	1.54301983653048e-27	9.13733345001185e-26
"Fam210b"	632.715504076105	580.081443899275	308.038113213518	273.140366597083	448.493856946495	-1.06130211402402	0.158549721837637	-6.69381252595859	2.17429941946119e-11	3.34573507047867e-10
"Fam211b"	72.2231523945393	86.5932171470829	274.736695568814	286.194869412385	179.936983630705	1.81837003105725	0.242079832134819	7.51144783529331	5.84769728764525e-14	1.19509728584422e-12
"Fam219aos"	156.653034771254	175.979763879555	66.6028352894093	58.243166406731	114.369700086738	-1.41498264121604	0.293921627815863	-4.8141494442951	1.47828153762962e-06	1.03940097018055e-05
"Fam46a"	378.408629447445	359.408406653484	148.815710099774	158.662418832129	261.323791258208	-1.26225427818192	0.197210926851917	-6.40052911028467	1.54839424817477e-10	2.14298357201889e-09
"Fam46c"	74.2576073915686	81.9376678380999	145.693702195583	168.704344074669	117.64833037498	1.00865228999696	0.285290043503172	3.53553274278831	0.000406953809016224	0.00170460475244882
"Fam65b"	51.8786024242466	47.4866029516261	152.978387305362	129.540835628764	95.4711070774996	1.50817197281398	0.321308738196359	4.6938405138932	2.68123097316167e-06	1.78777601897614e-05
"Fam69a"	1387.49830797397	1432.04696744316	552.595399041818	605.528092125152	994.417191646023	-1.28349375520377	0.115799613694661	-11.0837481598865	1.50439981687726e-28	9.40998829180066e-27
"Fam71f2"	52.8958299227612	50.2799325370158	13.5287009181613	13.0545028153018	32.43974154831	-1.95645818379451	0.553970601982231	-3.53170037686812	0.000412896905587397	0.00172775771469224
"Fam73a"	63.0681049079076	68.9021297729476	224.784569101757	207.867852520574	141.155664075797	1.71177891081198	0.267502875103809	6.39910472045467	1.5629062818316e-10	2.15893239638478e-09
"Fam83h"	383.494766940019	346.372868588331	1083.3367427543	1013.23025697227	706.608658813729	1.52313696080201	0.133248861844555	11.4307690115872	2.93497948645489e-30	2.01940564760889e-28
"Fam84a"	14.2411849792049	27.0021859921011	1.04066930139702	1.00419252425398	10.8220581992393	-4.33695019854228	1.32585564037155	-3.27105762232676	0.00107146076307261	0.00400557220326938
"Fancd2"	462.83851182416	503.730435231955	1097.90611297386	1022.26798969055	771.685762430132	1.13245937741741	0.127037056229974	8.91440191566883	4.90456244504349e-19	1.58183086536682e-17
"Fat4"	102.739977349978	80.0754481145067	251.841970938079	203.851082423558	159.627119706531	1.31963000385045	0.26037127238561	5.06826268412621	4.01463112294333e-07	3.11031662709963e-06
"Fbln1"	3.05168249554391	4.65554930898295	306.997443912121	351.467383488894	166.543014801386	6.4048535548625	0.558260406242987	11.4728780390611	1.80552661220727e-30	1.25423336633572e-28
"Fbxl21"	1.01722749851464	0	19.7727167265434	28.1173906791115	12.2268337260424	5.61771974079095	1.63341762709032	3.43924275557014	0.000583343888928601	0.00234196606033047
"Fbxl7"	107.826114842552	110.802073553794	337.176853652635	304.270334848957	215.018844224484	1.55234248378855	0.218642188214034	7.09992200713307	1.24827313605758e-12	2.19954860279219e-11
"Fcho1"	2.03445499702928	4.65554930898295	26.0167325349255	30.1257757276195	15.7081281421393	3.05501030505567	0.884636857962585	3.45340608132888	0.000553555020812985	0.00224168063221043
"Fer1l5"	128.170664812844	127.562051066133	44.7487799600719	63.2641290280009	90.9364062167625	-1.24198179576866	0.331576050675166	-3.74569210665154	0.000179897120691777	0.000820237771181914
"Fgf13"	4.06890999405855	5.58665917077954	110.310945948084	92.3857122313664	53.0880568360722	4.38398379088249	0.596671120654928	7.347404020611	2.02093311764987e-13	3.88821073461025e-12
"Fgf14"	54.9302849197905	68.9021297729476	1.04066930139702	0	31.2182709985338	-6.92073027651072	1.52117017402921	-4.54960950107206	5.37455604796446e-06	3.40451382450848e-05
"Fgf16"	0	0	6.24401580838213	19.0796579608257	6.33091844230195	6.14576172147555	1.85590908250964	3.31145624502521	0.000928117529089433	0.00353090315371596
"Fgf2"	66.1197874034515	71.6954593583374	1.04066930139702	10.0419252425398	37.2244603264314	-3.62375600018399	0.662121405152617	-5.47294796994024	4.42610095690858e-08	4.11151396369135e-07
"Fgf21"	71.2059248960247	79.1443382527101	35.3827562474987	24.1006205820956	52.4584099945823	-1.33999495832594	0.431975923575586	-3.10201306414122	0.00192209475694109	0.00670324789523834
"Fgf7"	359.081306975667	356.615077068094	1358.07343832311	1295.40835628764	842.294544663628	1.8904654823264	0.123720713747461	15.28010488353	1.03773570864607e-52	1.92233887874706e-50
"Fgfbp1"	8.13781998811711	13.9666479269488	52.0334650698511	50.2096262126991	31.086889799404	2.20205276090888	0.582473321757606	3.78052123359781	0.000156500370703357	0.000725930611972008
"Fgfr1"	3986.51456667887	3969.32134083886	1849.26934858251	1769.38722773552	2893.62312095894	-1.13664169047131	0.0826764313244729	-13.7480739342805	5.23034864801614e-43	6.29777563459876e-41
"Fgfr3"	40.6890999405855	37.2443944718636	109.270276646687	107.448600095176	73.6630927885781	1.47648200164372	0.359340452862625	4.10886664688479	3.97605571542568e-05	0.000211291022553092
"Fhl1"	938.900981129011	951.594278756115	3047.07971449048	3179.27353178811	2029.21212654093	1.71957152966527	0.0918592443117332	18.7196350519686	3.4248959224971e-78	1.37462003289335e-75
"Fhod3"	32.5512799524684	27.0021859921011	109.270276646687	113.4737552407	70.5743744579892	1.90563516186855	0.377556674608084	5.04728240825478	4.48138694882823e-07	3.44423191614995e-06
"Fjx1"	97.6538398574053	81.0065579763033	42.6674413572779	33.1383533003814	63.616548122842	-1.23691927662983	0.390580722108346	-3.16687231759152	0.00154087957259059	0.00552186729770868
"Fndc1"	0	0	38.5047641516898	59.247358930985	24.4380307706687	8.09355458227376	1.55526186837544	5.20398188038129	1.95063034285034e-07	1.60049164246704e-06
"Fosb"	254.30687462866	242.088564067113	611.913549221448	636.658060377025	436.241762073562	1.33126754081726	0.157296474917746	8.46342895804504	2.59628590890644e-17	7.22807998030618e-16
"Foxd1"	0	0.93110986179659	148.815710099774	113.4737552407	65.8051438005677	8.0752704933254	1.47078314965821	5.49045622068896	4.00896854915897e-08	3.75896084145347e-07
"Foxd2"	158.687489768284	177.841983603149	371.518940598737	338.412880673592	261.61532366094	1.07571522955031	0.198076997358842	5.43079329702034	5.61040887347006e-08	5.09841495677792e-07
"Foxo6"	631.69827657759	560.528136801547	1281.06391001973	1286.37062356935	939.915236742056	1.10754098982184	0.118776891820573	9.32454935337859	1.11456216234382e-20	4.07704017309011e-19
"Foxp2"	666.284011527088	703.919055518222	1694.20962267435	1588.6325733698	1163.26131577237	1.26005422171379	0.109359495595903	11.5221290556227	1.02057624739964e-30	7.15840106731912e-29
"Foxred2"	948.056028615643	929.247642072997	297.631420199548	275.148751645591	612.520960633445	-1.71286519668274	0.139856709443076	-12.2472865513821	1.73711249718825e-34	1.43425934124989e-32
"Fras1"	126.136209815815	127.562051066133	1002.16453724533	760.173740860265	504.009134746886	2.79583303474576	0.181171444438857	15.4319740807129	9.97711675000269e-54	1.97478575233957e-51
"Frat1"	18.3100949732635	19.5533070977284	61.3994887824242	50.2096262126991	37.3681292665288	1.55836087571722	0.505397325627102	3.08343712302709	0.00204624346036919	0.00707663278096564
"Frzb"	232.945097159852	190.877521668301	78.0501976047766	41.1718934944133	135.761177481836	-1.8316699796015	0.311915788884293	-5.87232209742667	4.29732763721557e-09	4.73623852251165e-08
"Fsd1"	143.429077290564	145.253138440268	0	0	72.170553932708	-9.58428674843574	1.48021856543093	-6.47491321367496	9.48664516671123e-11	1.35180015792713e-09
"Fst"	2.03445499702928	2.79332958538977	21.8540553293374	19.0796579608257	11.4403744681455	3.0777164498504	1.02837255149368	2.99280299282601	0.0027642812446024	0.00920508198844471
"Fstl3"	60.0164224123637	82.8687776998965	395.454334530868	465.945331253848	251.071216474244	2.58762345101538	0.23019146461617	11.2411789695594	2.55941172411008e-29	1.65833811666666e-27
"Fuom"	135.291257302447	145.253138440268	59.3181501796302	61.2557439794929	100.27957247546	-1.2185613270616	0.307299481567119	-3.96538686250743	7.32770029606938e-05	0.000368220633532968
"Gabra3"	217.686684682133	247.675223237893	47.870787864263	39.1635084459053	138.099051057548	-2.4204743245501	0.28926483131163	-8.36767578545515	5.87658178507041e-17	1.57533822286609e-15
"Gabre"	255.324102127174	256.986321855859	77.0095283033796	109.456985143684	174.694234357524	-1.45668554179561	0.251347937209706	-5.79549431742605	6.81202348011921e-09	7.24793278823582e-08
"Gabrg1"	123.084527320271	151.770907472844	5.20334650698511	6.0251551455239	71.5209841114061	-4.61278085604184	0.54886015158218	-8.40429177222055	4.30451306821546e-17	1.17129772735678e-15
"Galnt12"	100.705522352949	95.9043157650488	295.550081596754	216.90558523886	177.266376238403	1.38197991282912	0.251499995172231	5.49495005708734	3.90821002357139e-08	3.66924799418993e-07
"Galnt3"	36.620189946527	45.6243832280329	3.12200790419106	13.0545028153018	24.6052709735132	-2.34001365171908	0.701679337541439	-3.3348760987007	0.000853374134137521	0.00327936246387049
"Gas2"	412.994364396943	410.619449052296	167.54775752492	156.654033783621	286.953901189445	-1.34533170114479	0.189244759746343	-7.10895087899935	1.16928350096743e-12	2.06792867876112e-11
"Gas2l3"	392.64981442665	453.450502694939	986.554497724376	794.3162866849	656.742775382716	1.07244526373541	0.150031885904255	7.14811559737246	8.79772139622991e-13	1.57714983193705e-11
"Gas6"	11.189502483661	2.79332958538977	2959.66349317313	2916.17509043357	1472.45535391894	8.75263746520626	0.397345242790422	22.0277897471213	1.56001869559811e-107	1.1863531648788e-104
"Gas7"	253.289647130145	252.330772546876	40.5861027544838	46.1928561156832	148.099844636797	-2.54179177636138	0.279016850705315	-9.10981458623769	8.25228817106852e-20	2.83224018488763e-18
"Gata3"	174.963129744518	174.117544155962	408.983035449029	478.99983406915	309.265885854665	1.34732363687689	0.187647246804135	7.1800874237351	6.96668562144431e-13	1.26618415778929e-11
"Gcnt1"	566.595716672654	591.254762240835	1240.47780726525	1146.78786269805	886.279037219196	1.0434629663016	0.119633592154136	8.72215694198339	2.72951641430387e-18	8.19933111648163e-17
"Gda"	498.441474272173	556.803697354361	186.279804950067	171.716921647431	353.310474556008	-1.56040054548118	0.177755100089371	-8.77837285510597	1.65856641321684e-18	5.06870853566824e-17
"Gdf10"	0	0	4.16267720558808	19.0796579608257	5.81058379160344	6.02233823702806	1.90968041760824	3.1535843282986	0.00161278624656914	0.00573969174302403
"Gdpd5"	106.808887344037	74.4887889437272	203.971183073816	167.700151550415	138.242252727999	1.03829625699077	0.280988029229927	3.69516188940971	0.000219746728031056	0.000982097269817733
"Gfod1"	1155.57043831263	1128.50515249747	568.205438562773	485.024989214674	834.326504646886	-1.11717594360478	0.126962888421208	-8.79923225989056	1.37755314194106e-18	4.26215532075082e-17
"Gfpt2"	1593.99549017244	1456.25582384987	217.499883991977	195.817542229527	865.892185060952	-2.88393828682946	0.135760338428723	-21.242863123412	3.83771157297372e-100	2.21804378071589e-97
"Ggt7"	155.63580727274	200.188620286267	40.5861027544838	48.2012411641912	111.15294286942	-2.00295892358931	0.315751286807516	-6.34347034287885	2.2464623415492e-10	3.02790432584369e-09
"Gimap9"	23.3962324658367	26.0710761303045	65.5621659880123	64.2683215522549	44.8244490341021	1.39082173137554	0.455906420749144	3.05067370863113	0.00228328559362814	0.00777727334802758
"Gjb5"	76.2920623885979	79.1443382527101	22.8947246307345	25.1048131063496	50.858984594598	-1.69494979696785	0.437031964419968	-3.87831997418633	0.000105180318223584	0.00050861794444865
"Gjc1"	170.894219750459	148.977577887454	322.607483433077	381.593159216513	256.018110071876	1.14004907434422	0.205218538698152	5.55529281894494	2.7714676288956e-08	2.66788379546386e-07
"Gjc2"	119.015617326213	118.250952448167	34.3420869461017	58.243166406731	82.4629557818031	-1.35550440012327	0.35972096821708	-3.76821069631188	0.000164421897247272	0.000759262382015289
"Gldc"	8.13781998811711	2.79332958538977	33.3014176447047	25.1048131063496	17.3343450811403	2.43178093605168	0.80719484771771	3.01263188550743	0.00258992870490047	0.00869669529563255
"Glipr2"	900.246336185455	919.936543455031	439.162445189543	405.693779798609	666.259776157159	-1.1076721950473	0.132393609310277	-8.36650802722183	5.93508791510346e-17	1.58807565343204e-15
"Glis3"	219.721139679162	181.566423050335	549.473391137627	432.806977953467	345.891982955148	1.29265470539788	0.1917569319855	6.74111069682545	1.57180393639155e-11	2.45524271101855e-10
"Gls2"	42.7235549376148	28.8644057156943	71.8061817963945	100.419252425398	60.9533487187755	1.27097846973469	0.411826570398474	3.08619832009606	0.0020273355428557	0.00702300917255383
"Glul"	2.03445499702928	0.93110986179659	46.8301185628659	35.1467383488894	21.2356054426453	4.80753944626082	1.02772956159364	4.6778253987421	2.89933254552421e-06	1.92343691231769e-05
"Gm11110"	242.100144646484	231.846355587351	60.3588194810272	72.3018617462867	151.651795365287	-1.8358599798964	0.263028541512718	-6.97969874044119	2.95813695478136e-12	5.04629526087791e-11
"Gm11149"	314.323297041023	312.852913563654	155.059725908156	109.456985143684	222.923230414129	-1.24676391849812	0.226566663418891	-5.50285686201338	3.73685806220916e-08	3.522104510167e-07
"Gm11351"	25.430687462866	23.2777465449147	83.2535441117617	106.444407570922	59.6015964226161	1.96311071874761	0.415854261133498	4.72066996114635	2.35069092829394e-06	1.58493388814368e-05
