""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"MRPL32"	3405.4312091136	1.63445829642913	0.0852749371581575	19.1669246662444	6.99220395780596e-82	8.06846708344161e-06
"MRPL33"	1957.20728071785	1.80306372283996	0.108790445641424	16.5737322998282	1.07914726860107e-61	0.000164817910225993
"MRPL35"	2205.20396362102	1.27951134865494	0.0940467830835909	13.6050517274757	3.73703927799443e-42	0.00290434617624813
"MRPL36"	4040.15101724674	1.02950995090593	0.0836932246870658	12.3009951493127	8.94650488162506e-35	0.00888872349923088
"MRPL40"	3347.87453668151	1.52378413210276	0.0812672550631208	18.7502842432567	1.92559108362022e-78	1.39048017508875e-05
"MRPL41"	5636.86221198127	1.38687784721247	0.0902328786263995	15.3699834065441	2.60235805908074e-53	0.000586037670935221
"MRPL42"	3164.95920506185	1.50467227301999	0.0828964973741631	18.1512165252107	1.25588394577547e-73	2.79150879326705e-05
"MRPL45"	2851.53433261862	1.45802978932767	0.0950796234284862	15.3348292384049	4.47447863302351e-53	0.000606019621898669
"MRPL45P2"	538.048495398604	2.45722060018523	0.143380208038257	17.13779491469	7.75358238921048e-66	8.89670092652345e-05
"MRPL46"	1037.98783304567	1.92242842619011	0.118867510347029	16.1728669219845	7.83651812768308e-59	0.000256669587982676
"MRPL47"	18949.5997085096	1.50021457674536	0.0711750573761336	21.077813380849	1.27122369827202e-98	6.77292365910818e-07
"MRPL50"	2038.72100421334	1.64373862374415	0.0853312151951107	19.26304014288	1.09742138306181e-82	7.25173308871304e-06
"MRPL51"	7372.79371682842	1.64630943573933	0.089779741930693	18.3372039207935	4.17737329559741e-75	2.28100166774043e-05
"MRPL52"	3483.7165365632	1.57240338672333	0.112619739688132	13.9620584373365	2.65648991157059e-44	0.00212088469563225
"MRPL54"	1239.52243473942	1.48102646409067	0.119500156292256	12.3935106868697	2.83361301807571e-35	0.00824536920292285
"MRPL55"	1293.96400706307	1.35266513293654	0.094989717645564	14.2401216306775	5.16371039942597e-46	0.00166290501365115
"MRPL57"	2317.14592894404	1.52630944915365	0.0756411547634988	20.1782938656324	1.51899171941223e-90	2.20894040007071e-06
"MRPL58"	1505.16283181357	1.34320748169167	0.10013119470687	13.4144757347983	4.97438353407384e-41	0.00344341521142052
"MRPS10"	3201.25184312657	1.09386478023144	0.0825362087894939	13.2531502994196	4.32653171224427e-40	0.00392422385689388
"MRPS11"	2368.29457308173	2.01005726381135	0.0852587786213452	23.5759565913851	6.80251215232134e-123	1.78990663060383e-08
"MRPS12"	3374.02952508242	1.4713761841881	0.0881563520503126	16.690529382935	1.53602722829103e-62	0.000144449383665005
"MRPS15"	4473.51215369858	1.26622195385517	0.0873467067641676	14.4965047998193	1.27477733945605e-47	0.00132885545289117
"MRPS18A"	1874.05830570577	1.43119696585595	0.0963765941475226	14.8500471355652	6.95197596799801e-50	0.000963756285858303
"MRPS18C"	1797.99912394156	1.63738068403212	0.0904260944352044	18.1073913924858	2.78643134855964e-73	2.92548381343302e-05
"MRPS21"	1727.05879919799	1.2690372014333	0.104104127044078	12.1900758160719	3.51094596490097e-34	0.00965007442390145
"MRPS22"	3121.7640689021	1.21908908003371	0.085613981807557	14.2393690177146	5.21962077996408e-46	0.00166290501365115
"MRPS23"	2496.93366759293	1.51644900267293	0.101763671215573	14.9016735005612	3.21426762983839e-50	0.000919999294989327
"MRPS25"	1675.8156529326	1.08648156879011	0.0854717584442777	12.7115855408361	5.09899782702433e-37	0.00630999505386471
"MRPS33"	1724.54463077986	1.48730777744506	0.0950101831209214	15.6541933568545	3.11031867061302e-55	0.000439829222550643
"MRPS6"	3716.1832452066	2.04470918920293	0.0822268931163459	24.8666721033689	1.70736524942257e-136	2.27419635634745e-09
"MRPS7"	2878.95834570671	1.06832196476904	0.0777753074580083	13.7360043911859	6.17931424446756e-43	0.00258521822014879
"MRS2"	2688.11495507803	1.18407456646453	0.0893017393593818	13.2592553623104	3.98836284978767e-40	0.00391758042805081
"MSH6"	2115.70372220718	-1.10835826996414	0.0868065572039462	-12.7681399385547	2.46986295587595e-37	0.00602466462493826
"MSN"	6514.84162904637	-1.35045949615736	0.0972883615207736	-13.8809974291632	8.25866448730126e-44	0.00228638399926914
"MT1X"	4428.1239844397	2.22430020765115	0.0846155780168357	26.2871241889831	2.69169880909457e-152	2.01325516258066e-10
"MT2A"	8208.96651574535	1.85514444555605	0.0881391983668207	21.0478933315827	2.39072285171705e-98	6.98786340971607e-07
"MTA1"	1030.35963877699	-1.56164026769159	0.123155039683986	-12.6802790344491	7.60606140628147e-37	0.00648790878478068
"MTA2"	2185.10346869746	-1.69177308118072	0.0802863187387133	-21.0717480606688	1.44497466654963e-98	6.78395856645864e-07
"MTCH2"	6290.79833908652	1.2923201348815	0.0728877746275376	17.7302728953567	2.44843009700402e-70	4.56388562429369e-05
"MTDH"	1399.28418118591	-1.9025259424723	0.0958559747754289	-19.8477554156591	1.15234696990372e-87	3.36602355347292e-06
"MTFR2"	654.024239680751	1.72491267166028	0.123670550400427	13.9476428792082	3.25175645348019e-44	0.00214660204635998
"MTHFD1L"	821.428773850881	-1.27705242991991	0.104245983608585	-12.2503753690396	1.67220134204422e-34	0.00920897713990175
"MTHFD2"	11544.6242881901	1.06419261056241	0.0778733418931518	13.665685646605	1.62763427775711e-42	0.00276981185218458
"MTURN"	733.892027661263	1.93883267141425	0.126945370183807	15.2729687471624	1.15779785114764e-52	0.000642164960644015
"MTUS1"	707.395750031305	-2.10973067291734	0.118057726842567	-17.8703311451245	2.00798863562706e-71	3.89287520294154e-05
"MVK"	617.664508120452	-1.58965785468362	0.125481492149118	-12.6684647070863	8.84281747252911e-37	0.00654649834136495
"MYL12A"	38136.4864830932	1.57014811888499	0.0676169583390692	23.22121783431	2.77997919459553e-119	2.97456721886911e-08
"MYL12B"	84098.6369597619	1.5663675351901	0.0806805309652783	19.4144425730689	5.82648141888171e-84	5.94372525681137e-06
"MYL6"	33924.3829804196	1.88166134603429	0.091133672213941	20.6472679123144	1.0329885933937e-94	1.1976796660027e-06
"MYL6B"	660.298582786801	1.51606709964986	0.115903555875922	13.0804192174471	4.26083791870242e-39	0.00455654790862872
"NAA15"	621.607992811328	-2.19087594695852	0.128947693890487	-16.9904236427771	9.66883118284395e-65	0.000104266841852704
"NAA38"	2739.754677675	1.27070337191898	0.0941771698646969	13.4926901471405	1.72682806285983e-41	0.00321502075732725
"NAB2"	486.385014652618	-1.98685906231359	0.146997121161099	-13.5163127455817	1.2530044901827e-41	0.00315214090249532
"NABP1"	490.5587218297	2.12727831131344	0.131092461725702	16.2273122596824	3.23309408610994e-59	0.00024209191761166
"NACC1"	2987.96540835979	-1.45553484206124	0.110001746003021	-13.2319249007308	5.73982895681601e-40	0.00398955135530163
"NAGK"	997.490060388576	1.54836508611355	0.121434344150324	12.7506357196349	3.09213346876023e-37	0.00610723827808636
"NANS"	2273.5685903436	1.344676709707	0.0856156626492939	15.7059662694568	1.37664073853721e-55	0.000417628353789128
"NAT1"	290.728965222794	2.87054179130334	0.195900238958174	14.6530795805523	1.28745529021786e-48	0.00115767257435832
"NAT10"	1300.86506035382	-1.82008387334713	0.11692101445285	-15.5667814025092	1.22413912626269e-54	0.000479324096711935
"NAXE"	7132.12481614017	1.08166876592092	0.0793105550152283	13.638396121591	2.367094718975e-42	0.00283008230352476
"NCAPD2"	2386.55075076587	-1.4548602309425	0.118171319156887	-12.3114495236445	7.85987286427809e-35	0.00880646578811576
"NCEH1"	2497.21257076061	2.73240263983311	0.0889058584497046	30.7336624096473	2.02163357294393e-207	2.0347009101739e-13
"NCF2"	187.782928089263	2.70653900440603	0.199324753230838	13.5785393461473	5.36863977860316e-42	0.00297407522791296
"NCK1"	1436.86465052887	1.51884798030189	0.107427407133949	14.1383658120694	2.20341899139625e-45	0.00182610877221653
"NCK1-DT"	528.73489230078	2.62951462545134	0.137547947809171	19.1170763892416	1.8202913456469e-81	8.62020285072271e-06
"NDFIP1"	5342.07708066654	1.04272638224656	0.0815247315104718	12.7903074677728	1.85737614660998e-37	0.00590308170756772
"NDFIP2"	9507.36462209821	2.19660710185991	0.0882904212774882	24.8793365132576	1.24538153991409e-136	2.25033964302352e-09
"NDST1"	3071.57744175983	-1.83766962627968	0.122204754842647	-15.0376278619101	4.1619868786803e-51	0.000809375511183235
"NDUFA1"	3375.60546125838	1.53080265917677	0.116261027571794	13.1669458901993	1.35988275586617e-39	0.00422256339590991
"NDUFA11"	9353.43057703553	2.12220969952259	0.0796777982906069	26.6348938481246	2.67800248527664e-156	1.07635678148199e-10
"NDUFA12"	3327.71160944421	1.79315452736372	0.0919769335014719	19.4956980962518	1.19414037313463e-84	5.4133329630085e-06
"NDUFA13"	3309.3000146905	1.78812234227516	0.0948290365345199	18.8562744874482	2.60973460503766e-79	1.21660385129792e-05
"NDUFA2"	4123.36474863032	2.07818478400041	0.111757518458475	18.5954807574991	3.4956475181807e-77	1.66891390158601e-05
"NDUFA4"	16200.0871043582	1.85500812476957	0.0915592828737248	20.2601862590812	2.888678850882e-91	2.00039699628386e-06
"NDUFA6"	4796.27416600048	1.24409998068238	0.0886359620052809	14.0360633825834	9.37791273955593e-45	0.00198426398064537
"NDUFA7"	2133.58411692234	1.28341231407417	0.0798162512258386	16.0795864797355	3.54738899941721e-58	0.000284328585031955
"NDUFA8"	3829.87846105083	1.21187994788901	0.0880143740637473	13.7691139746249	3.90978773082024e-43	0.00250593409592351
"NDUFA9"	5403.89359029745	1.61532153051699	0.0866557732846888	18.6406683512038	1.50350547159174e-77	1.58368002033741e-05
"NDUFAB1"	5045.65486686653	1.39165457553784	0.0975564493388644	14.265121219243	3.60964180155061e-46	0.00163532889312843
"NDUFAF8"	1851.50532246883	1.36921841210063	0.100473153319838	13.6277041862315	2.74067182562134e-42	0.00284623227923405
"NDUFB1"	2288.90164841916	1.56028933628059	0.0919298463737214	16.9726089820445	1.30981276530563e-64	0.000106251069530428
"NDUFB11"	6240.78051169733	1.55693803202287	0.0725578501009894	21.457885395665	3.85439072576885e-102	4.06606915623106e-07
"NDUFB2"	3926.46423635189	2.00192076593484	0.09961383018409	20.0968154947483	7.86834937267257e-90	2.46507009669074e-06
"NDUFB2-AS1"	2899.261099779	2.0681686991517	0.106327649628126	19.4509020596712	2.86349138393393e-84	5.69292381433526e-06
"NDUFB3"	2276.80840297429	2.09838391312005	0.109013970946758	19.2487613733921	1.44578348535387e-82	7.30135605376427e-06
"NDUFB4"	4486.55994221326	1.10428245418654	0.0772947345233271	14.2866452805174	2.65074380342286e-46	0.00161283888265352
"NDUFB5"	43746.651671251	1.77525014748594	0.0822651369660231	21.5796169915713	2.79170710124939e-103	3.46692721421438e-07
"NDUFB6"	2708.56603136472	1.38257695826296	0.112637946909651	12.2745220078625	1.24122676187572e-34	0.0090473085314296
"NDUFB7"	4812.88350727416	1.32003038987825	0.0779621424918946	16.9316843750861	2.62752345370492e-64	0.000111670340892288
"NDUFB8"	5546.24853933325	1.61547058939678	0.095418762028071	16.93032434147	2.68894322196131e-64	0.000111688193135431
"NDUFB9"	17670.2297143586	1.83427187347532	0.0881240563685526	20.8146554875325	3.18828688478788e-96	9.67099423091319e-07
"NDUFS3"	3106.29716427628	1.11312026091303	0.0880808068700288	12.6374893744507	1.31175905079022e-36	0.00671570862907789
"NDUFS5"	12594.3622324699	1.59084174589659	0.0712786477534668	22.3186297164177	2.43642879409462e-110	1.1021072994306e-07
"NDUFV2"	6524.43303364629	1.27787451290901	0.0758679885358853	16.8433951864241	1.17308365455184e-63	0.000122565395330825
"NEAT1"	246.512646634254	-3.30726825499848	0.222338226414842	-14.87494214705	4.79399343771038e-50	0.000940607115632375
"NECAP2"	1747.20944766622	1.29266008656378	0.0996339550940963	12.9740918680079	1.71618324544249e-38	0.00502886491803719
"NEFL"	7496.58229680834	-2.78482408244124	0.0733049638363753	-37.9895703742147	0	2.0347009101739e-13
"NEK2"	2112.67845738999	1.78614122295679	0.098845420067976	18.0700453468503	5.48685903010245e-73	3.05867470446919e-05
"NELFB"	1524.09414463732	-1.29063386262648	0.0956376341720758	-13.4950417144814	1.67260467293992e-41	0.00320919078735021
"NENF"	4074.65295127801	1.66819379695858	0.0856723649520467	19.4717841382377	1.90518846987761e-84	5.54918978227561e-06
"NEU1"	2922.07212310786	2.15818438506714	0.0996231135192093	21.6634906180783	4.5353283588391e-104	3.04562090813119e-07
"NEURL1B"	464.676967467076	-2.33112434804492	0.153666305672322	-15.1700422408528	5.58408712422738e-52	0.000708706879344475
"NFE2L1"	1937.44300526207	-1.74091285830827	0.13098241756456	-13.2911950373048	2.60386024508395e-40	0.00382090261363816
"NFIC"	2278.68571398485	-2.42771670199236	0.135056253078804	-17.9755964396244	3.02592055027019e-72	3.42822418990226e-05
"NFU1"	1999.60263935753	1.2399023516355	0.0938498321500781	13.2115564112329	7.52521729485703e-40	0.0040656161857132
"NHP2"	6784.28129785421	1.08398613567541	0.0858433663674617	12.6274886638915	1.48956619157025e-36	0.00676372538911224
"NIFK"	2890.80150028752	1.386258164182	0.0799798473477954	17.3325932738256	2.67012400773273e-67	7.22947354348502e-05
"NIFK-AS1"	1102.6120351836	1.32070895490277	0.0996256964468337	13.2567098851608	4.12604200879767e-40	0.00391758042805081
"NIPAL1"	1826.48117848307	1.30254352671656	0.0870272158910066	14.9670825773385	1.20492136006382e-50	0.000862741629379696
"NIPSNAP3A"	1501.7630719441	1.85418900865863	0.117266959027364	15.8116917504952	2.58432817638218e-56	0.000373031036564304
"NIT2"	3761.98248386494	1.51880394366454	0.0835404780307748	18.1804555045165	7.37189137549515e-74	2.71384888945384e-05
"NKIRAS1"	1938.57250747444	1.28559117907481	0.087206107495677	14.7419855786883	3.46446980752056e-49	0.00106939396327388
"NMB"	458.033098092217	2.32791094319719	0.144610795475653	16.0977673592088	2.64476990516322e-58	0.000278468254276693
"NME1"	2873.98623727853	1.19518005687082	0.0771412023457222	15.4934071615115	3.84369056626136e-54	0.000517616526422651
"NMU"	1227.30046542649	3.00672158225068	0.130847506592713	22.97882214607	7.59183206136563e-117	4.33499536725777e-08
"NOC2L"	1844.87657248766	-1.30042188635717	0.100245125457828	-12.9724201592649	1.75403291189408e-38	0.00503434492042121
"NONO"	5904.5793789917	-1.14520148981485	0.0752848326226107	-15.2115831293076	2.9629035242834e-52	0.000679321124753722
"NOP10"	4496.17464582857	1.68160653476272	0.0745640232181135	22.552518791049	1.26856183677182e-112	7.81266989834451e-08
"NORAD"	2824.35609843265	-1.24657728331562	0.0939090895065289	-13.2742984717039	3.26312686488556e-40	0.0038770059119731
"NOSIP"	2847.88302317855	1.32468496389298	0.0958852273838212	13.8153185848991	2.06040668554576e-43	0.00240908245291046
"NPC2"	4223.14239078646	1.96117674257957	0.0778061066149696	25.2059488374689	3.44714179136697e-140	1.32303960379924e-09
"NR3C1"	820.30975471714	-1.40760243919173	0.112465584478353	-12.5158504774646	6.11493745513631e-36	0.00744207049201686
"NSA2"	2696.92234421173	1.02475839709595	0.0790350762863946	12.9658683871272	1.9105437386907e-38	0.00505562041017362
"NSD1"	584.805446592376	-2.26772295729173	0.147964398355978	-15.3261391421737	5.11498950569203e-53	0.000611047174745736
"NSD2"	890.12780091117	-2.4739177077329	0.116547861681348	-21.2266245990579	5.42196616005847e-100	5.54853078595941e-07
"NSD3"	426.470400059867	-2.12263002532365	0.152545049054347	-13.914774936861	5.15218586024833e-44	0.00221431787200574
"NT5C"	650.82509703816	-1.35817317018689	0.111274721466108	-12.205585889519	2.90211927705597e-34	0.00955167092860036
"NTAN1"	824.620137556787	1.50052861162642	0.115960835787248	12.939960301592	2.67767828338096e-38	0.00517421428523466
"NTF3"	351.30862942593	3.01378742417825	0.153353970022604	19.6524904033069	5.50446953384836e-86	4.41559499399826e-06
"NTMT1"	3636.21031125055	1.30301294674861	0.0858989557358032	15.1691360574423	5.66171373508528e-52	0.000708706879344475
"NUCB1"	1150.52240144628	-1.34346091292392	0.0951777792268475	-14.1152790476641	3.05803065136905e-45	0.00185634745488103
"NUCKS1"	5957.46201758788	-2.03710964070519	0.0690536126100646	-29.5004064770433	2.84459422668097e-191	3.89984341116663e-13
"NUDCD1"	2736.40125582141	1.4159556850553	0.102306593243232	13.8403170330272	1.45563174094471e-43	0.00236556169514847
"NUDCD3"	2261.62724887023	-1.21943219694103	0.0781974717983443	-15.5942662709825	7.96330788756853e-55	0.00046640008598739
"NUDT1"	1999.7123099109	1.02631267804756	0.0815627554349257	12.5831045380314	2.61545502519071e-36	0.00703624663501871
"NUDT15"	1267.06396258735	1.34878117123844	0.103021857720904	13.0921845235253	3.64958199540577e-39	0.00450931640489746
"NUDT5"	2177.56284472821	1.19812646589065	0.0797140038618541	15.0303134687228	4.64801041093931e-51	0.000813837150216707
"NUP210"	1469.77906603119	-1.91378967051266	0.103422322877046	-18.5046092301357	1.8954857186301e-76	1.8668852220362e-05
"NUP37"	3171.67153459679	1.33716610234626	0.0883468435672043	15.1354145587453	9.4582803852604e-52	0.000731984855466409
"NUP50-DT"	233.635116842114	2.48392757330038	0.184414953532693	13.4692308064922	2.37325449893172e-41	0.00326892229111617
"NUTF2"	7709.69747855361	1.00516426810915	0.0662167663429952	15.1799056888781	4.80472085452863e-52	0.000702688382010693
"NXPE3"	1760.41977410696	-1.69256915816654	0.0854218671152778	-19.8142374467465	2.24381405457412e-87	3.53345936243699e-06
"NXT2"	1244.41754469847	1.21615925330661	0.0891388014497954	13.6434328656704	2.20911543329196e-42	0.00282528633417013
"OAT"	8571.4713487799	1.56981016752134	0.0786266853819689	19.9653611225653	1.10228189997522e-88	2.95245761526382e-06
"OCIAD2"	3868.01584420098	1.77005821460391	0.102041516463535	17.346451483171	2.09810842446371e-67	7.12020871147605e-05
